route_id,route_type,source_subject,source_domain,name,discipline,module,upper_concept,sub_concept,node_type,first_order_relation_type,language_triggers,exception_flag,content
auto_neuron_FinEval_neurons_certified_management_accountant_15,neuron,FinEval,certified_management_accountant,对于资本分配合理化，下面哪项表述最贴切____。,金融学大类,公司金融,资本预算与资本结构,现金流与资本成本,formula_or_calculation,formula_neighbor|prerequisite,对于资本分配合理化，下面哪项表述最贴切____。|对于资本分配合理化|下面哪项表述最贴切,,对于资本分配合理化，下面哪项表述最贴切____。 A. 在相对基础上比较未来现金流的现值与初始投资 | B. 投资方案的限额约束，从而导致公司不能接受所有净现值为正的项目 | C. 在主观确立的临界点的基础上设定的资本预算接受标准 | D. 当某个项目依赖于或取决于另一个项目时，所釆用的资本预算接受标准 答案:B
auto_neuron_FinEval_neurons_certified_management_accountant_16,neuron,FinEval,certified_management_accountant,对于资本项目的评估，当使用公司资本成本作为贴现率时，需特别关注的方面是什么？,金融学大类,公司金融,资本预算与资本结构,现金流与资本成本,concept,same_domain,对于资本项目的评估，当使用公司资本成本作为贴现率时，需特别关注的方面是什么？|对于资本项目的评估|当使用公司资本成本作为贴|现率时|需特别关注的方面是什么,,对于资本项目的评估，当使用公司资本成本作为贴现率时，需特别关注的方面是什么？ A. 评估结果一般会拒绝高风险项目 | B. 资本成本可能需要进行风险调整 | C. 低风险项目更有利 | D. 机会成本会遭到扭曲 答案:B
auto_neuron_FinEval_neurons_certified_management_accountant_17,neuron,FinEval,certified_management_accountant,某礼品店销售毛利率维持在30$\%$，且每个月月末的库存量都要维持在下个月预期销量的10$\%$。第四季度的预计销售额情,金融学大类,银行与货币金融,货币金融与中央银行,货币政策与汇率利率,formula_or_calculation,formula_neighbor,某礼品店销售毛利率维持在30$\%$，且每个月月末的库存量都要维持在下个月预期销量的10$\%$。第四季度的预计销售额情|某礼品店销售毛利率维持在|且每个月月末的库存量都要|维持在下个月预期销量的|第四季度的预计销售额情,,某礼品店销售毛利率维持在30$\%$，且每个月月末的库存量都要维持在下个月预期销量的10$\%$。第四季度的预计销售额情况如下：10月份50000，11月份60000，12月份65000。请问该礼品店在11月份应该购进多少商品____。 A. 51500 | B. 52130 | C. 60500 | D. 63500 答案:C
auto_neuron_FinEval_neurons_certified_practising_accountant_0,neuron,FinEval,certified_practising_accountant,在考虑企业所得税但不考虑个人所得税的情况下，下列____关于资本结构有税MM理论的说法是错误的。,金融学大类,公司金融,资本预算与资本结构,现金流与资本成本,formula_or_calculation,formula_neighbor|contrast,在考虑企业所得税但不考虑个人所得税的情况下，下列____关于资本结构有税MM理论的说法是错误的。|在考虑企业所得税但不考虑|个人所得税的情况下|下列|关于资本结构有税MM理论|的说法是错误的,,在考虑企业所得税但不考虑个人所得税的情况下，下列____关于资本结构有税MM理论的说法是错误的。 A. 财务杠杆越大，企业价值越大 | B. 财务杠杆越大，企业利息抵税现值越大 | C. 财务杠杆越大，企业权益资本成本越高 | D. 财务杠杆越大，企业加权平均资本成本越高 答案:D
auto_neuron_FinEval_neurons_certified_practising_accountant_6,neuron,FinEval,certified_practising_accountant,下列关于统计抽样和非统计抽样的共同点的陈述中，哪个是错误的？,金融学大类,金融学,未细分金融模块,待人工归类,concept,contrast,下列关于统计抽样和非统计抽样的共同点的陈述中，哪个是错误的？|下列关于统计抽样和非统计|抽样的共同点的陈述中|哪个是错误的,,下列关于统计抽样和非统计抽样的共同点的陈述中，哪个是错误的？ A. 统计抽样和非统计抽样都能客观计量抽样风险 | B. 统计抽样和非统计抽样都难以量化非抽样风险 | C. 统计抽样和非统计抽样都需要注册会计师运用职业判断 | D. 如果设计得当，非统计抽样能够提供与统计抽样同样有效的结果 答案:A
auto_neuron_FinEval_neurons_certified_practising_accountant_7,neuron,FinEval,certified_practising_accountant,审计抽样用于进行控制测试时，以下选项中与样本规模变化一致的是____。,金融学大类,金融学,未细分金融模块,待人工归类,concept,same_domain,审计抽样用于进行控制测试时，以下选项中与样本规模变化一致的是____。|审计抽样用于进行控制测试|以下选项中与样本规模变化|一致的是,,审计抽样用于进行控制测试时，以下选项中与样本规模变化一致的是____。 A. 总体规模 | B. 可容忍偏差率 | C. 预计总体偏差率 | D. 可接受的信赖过度风险 答案:C
auto_neuron_FinEval_neurons_certified_practising_accountant_9,neuron,FinEval,certified_practising_accountant,下列应当被注册会计师评估为特别风险的重大错报风险是____。,金融学大类,银行与货币金融,货币金融与中央银行,货币政策与汇率利率,regulation,regulation_peer,下列应当被注册会计师评估为特别风险的重大错报风险是____。|下列应当被注册会计师评估|为特别风险的重大错报风险,,下列应当被注册会计师评估为特别风险的重大错报风险是____。 A. 与关联方交易相关的重大错报风险 | B. 与具有高度估计不确定性的会计估计相关的重大错报风险 | C. 与管理层挪用货币资金相关的重大错报风险 | D. 与重大资产余额相关的重大错报风险 答案:C
auto_neuron_FinEval_neurons_certified_practising_accountant_11,neuron,FinEval,certified_practising_accountant,有关控制测试和实质性程序的说法错误的是____。,金融学大类,金融学,未细分金融模块,待人工归类,regulation,regulation_peer|contrast|question_peer,有关控制测试和实质性程序的说法错误的是____。|有关控制测试和实质性程序|的说法错误的是,,有关控制测试和实质性程序的说法错误的是____。 A. 无论是否实施控制测试，注册会计师均应当对所有重大类别交易、账户余额和披露实施实质性程序 | B. 如果认为仅通过实施实质性程序无法获取认定层次的充分、适当的审计证据，注册会计师应当实施控制测试 | C. 注册会计师可以针对同一交易同时实施控制测试和实质性程序，以实现双重目的 | D. 注册会计师应当针对特别风险同时实施控制测试和实质性程序 答案:D
auto_neuron_FinEval_neurons_certified_practising_accountant_13,neuron,FinEval,certified_practising_accountant,重大错报风险是管理层编制的财务报表中客观存在的风险，与是否委托注册会计师进行审计无关，也就是无论是否审计，财务报表都客观,金融学大类,金融学,未细分金融模块,待人工归类,regulation,regulation_peer|contrast|question_peer,重大错报风险是管理层编制的财务报表中客观存在的风险，与是否委托注册会计师进行审计无关，也就是无论是否审计，财务报表都客观|重大错报风险是管理层编制|的财务报表中客观存在的风|与是否委托注册会计师进行|审计无关|也就是无论是否审计|财务报表都客观,,重大错报风险是管理层编制的财务报表中客观存在的风险，与是否委托注册会计师进行审计无关，也就是无论是否审计，财务报表都客观存在的重大错报风险。下列有关财务报表层次重大错报风险的说法中，不正确的是____。 A. 财务报表层次重大错报风险增大了认定层次发生重大错报的可能性 | B. 财务报表层次重大错报风险可能影响多项认定 | C. 财务报表层次重大错报风险通常与控制环境有关 | D. 财务报表层次重大错报风险的评估结果直接有助于确定认定层次上实施的进—步审计程序的性质、时间安排和范围 答案:D
auto_neuron_FinEval_neurons_certified_practising_accountant_17,neuron,FinEval,certified_practising_accountant,注册会计师在确定是否需要利用专家的工作时，通常不需要考虑的是____。,金融学大类,金融学,未细分金融模块,待人工归类,procedure,question_peer,注册会计师在确定是否需要利用专家的工作时，通常不需要考虑的是____。|注册会计师在确定是否需要|利用专家的工作时|通常不需要考虑的是,,注册会计师在确定是否需要利用专家的工作时，通常不需要考虑的是____。 A. 管理层在编制财务报表时是否利用了管理层的专家的工作 | B. 审计事项的性质和重要性 | C. 可能对专家的客观性产生不利影响的利益和关系 | D. 应对识别出的风险的预期程序的性质 答案:C
auto_neuron_FinEval_neurons_certified_practising_accountant_19,neuron,FinEval,certified_practising_accountant,证券交易印花税的收入按照什么比例分配给中央政府与地方政府？,金融学大类,金融监管与从业资格,证券基金市场监管,产品制度与合规,formula_or_calculation,formula_neighbor,证券交易印花税的收入按照什么比例分配给中央政府与地方政府？|证券交易印花税的收入按照|什么比例分配给中央政府与|地方政府,,证券交易印花税的收入按照什么比例分配给中央政府与地方政府？ A. 100$\%$归中央政府 | B. 100$\%$归地方政府 | C. 中央政府与地方政府各分享 50$\%$ | D. 中央政府分享 97$\%$，地方政府分享 3$\%$ 答案:A
