id,type,subject,domain,name,aliases,keywords,priority,content
auto_neuron_FinEval_neurons_cost_accounting_2,neuron,FinEval,cost_accounting,我国公司法的规定：上市公司在弥补亏损和提取法定公积金后所余税后利润，按照股份比例向股东分配利润。上市公司因分配现金利润而,我国公司法的规定：上市公司在弥补亏损和提取法定公积金后所余税后利润，按照股份比例向股东分配利润。上市公司因分配现金利润而,,1.0,我国公司法的规定：上市公司在弥补亏损和提取法定公积金后所余税后利润，按照股份比例向股东分配利润。上市公司因分配现金利润而确认应付股利的时点是____。 A. 实际分配利润时 | B. 实现利润当年年末 | C. 董事会通过利润分配预案时 | D. 股东大会批准利润分配方案时 答案:D
auto_neuron_FinEval_neurons_cost_accounting_3,neuron,FinEval,cost_accounting,20×4年3月1日，甲公司向乙公司销售商品1000件，每件售价为20元（不含增值税），甲、乙公司均为增值税一般纳税人，适,20×4年3月1日，甲公司向乙公司销售商品1000件，每件售价为20元（不含增值税），甲、乙公司均为增值税一般纳税人，适,,1.0,20×4年3月1日，甲公司向乙公司销售商品1000件，每件售价为20元（不含增值税），甲、乙公司均为增值税一般纳税人，适用的增值税税率均为13$\%$。甲公司向乙公司销售商品给予10$\%$的商业折扣，提供的现金折扣条件为2/10、1/20、n/30，并代垫运杂费1000元。乙公司于20×4年3月15日付款。不考虑其他因素，甲公司在该项交易中应确认的收入是____。 A. 18000元 | B. 19800元 | C. 20000元 | D. 20200元 答案:A
auto_neuron_FinEval_neurons_cost_accounting_4,neuron,FinEval,cost_accounting,在以下经济业务中，Q公司应作为主要责任人的是____。,在以下经济业务中，Q公司应作为主要责任人的是____。,,1.0,在以下经济业务中，Q公司应作为主要责任人的是____。 A. Q公司从A航空公司购买折扣机票，在对外销售时，可自行决定售价，但未售出的机票不能再退回A航空公司 | B. Q公司从A航空公司购买折扣机票，对外销售时，A航空公司决定机票售价，未售出的机票由A航空公司收回 | C. Q公司运营一个购物网站，由零售商负责商品定价、发货及售后服务等，Q公司仅收取一定手续费用 | D. Q公司经营的商场中设立有B品牌服装专柜，B品牌服装经销商自行决定商品定价、销售等情况，按年支付商场经营费用，Q公司无权干预B专柜的经营活动 答案:A
auto_neuron_FinEval_neurons_cost_accounting_5,neuron,FinEval,cost_accounting,成本在马克思主义政治经济学中被归属于____。,成本在马克思主义政治经济学中被归属于____。,,1.0,成本在马克思主义政治经济学中被归属于____。 A. 资产价值的计量 | B. 收入利益的分配 | C. 所耗价值的补偿 | D. 取得利益的依据 答案:C
auto_neuron_FinEval_neurons_cost_accounting_6,neuron,FinEval,cost_accounting,能直接记入“生产成本”账户的材料费用在会计上的定义是____。,能直接记入“生产成本”账户的材料费用在会计上的定义是____。,,1.0,能直接记入“生产成本”账户的材料费用在会计上的定义是____。 A. 生产产品领用的外购材料 | B. 生产车间管理领用的材料 | C. 辅助生产领用的材料 | D. 行政部门管理领用的材料 答案:A
auto_neuron_FinEval_neurons_cost_accounting_7,neuron,FinEval,cost_accounting,摊销费用的方法中，将待摊费用平均摊销的期间是____。,摊销费用的方法中，将待摊费用平均摊销的期间是____。,,1.0,摊销费用的方法中，将待摊费用平均摊销的期间是____。 A. “生产成本”科目的借方 | B. “制造费用”科目的贷方 | C. “管理费用”科目的借方 | D. “待摊费用”科目的贷方 答案:D
auto_neuron_FinEval_neurons_cost_accounting_8,neuron,FinEval,cost_accounting,各种成本计算基本方法主要依据____进行区分。,各种成本计算基本方法主要依据____进行区分。,,1.0,各种成本计算基本方法主要依据____进行区分。 A. 成本计算对象 | B. 成本计算日期 | C. 间接费用的分配方法 | D. 完工产品与在产品之间费用的分配方法 答案:A
auto_neuron_FinEval_neurons_cost_accounting_9,neuron,FinEval,cost_accounting,在作业成本法的规定下，制造费用的分配标准是____。,在作业成本法的规定下，制造费用的分配标准是____。,,1.0,在作业成本法的规定下，制造费用的分配标准是____。 A. 工时 | B. 销量 | C. 成本动因 | D. 产量 答案:C
auto_neuron_FinEval_neurons_cost_accounting_10,neuron,FinEval,cost_accounting,企业成本可根据产量和成本的关系划分为____。,企业成本可根据产量和成本的关系划分为____。,,1.0,企业成本可根据产量和成本的关系划分为____。 A. 生产成本与劳务成本 | B. 财务成本与管理成本 | C. 固定成本与变动成本 | D. 边际成本与沉没成本 答案:C
auto_neuron_FinEval_neurons_cost_accounting_11,neuron,FinEval,cost_accounting,分配加工费用时所采用的在产品完工率，是指在产品____。,分配加工费用时所采用的在产品完工率，是指在产品____。,,1.0,分配加工费用时所采用的在产品完工率，是指在产品____。 A. 所在工序的工时定额之半与完工产品工时定额的比率 | B. 所在工序的工时定额与完工产品工时定额的比率 | C. 上道工序止累计工时定额和所在工序工时定额之半的合计数，与完工产品工时定额的比率 | D. 所在工序止累计的工时定额与完工产品工时定额的比率 答案:C
auto_neuron_FinEval_neurons_cost_accounting_12,neuron,FinEval,cost_accounting,应计入企业汇兑损益的会计科目是____。,应计入企业汇兑损益的会计科目是____。,,1.0,应计入企业汇兑损益的会计科目是____。 A. “财务费用” | B. “管理费用” | C. “销售费用” | D. “制造费用” 答案:A
auto_neuron_FinEval_neurons_cost_accounting_13,neuron,FinEval,cost_accounting,产品成本计算的基本方法和辅助方法的区分标准是____。,产品成本计算的基本方法和辅助方法的区分标准是____。,,1.0,产品成本计算的基本方法和辅助方法的区分标准是____。 A. 成本计算工作的复杂程度 | B. 对成本管理作用的大小 | C. 成本计算是否及时 | D. 在计算产品实际成本的过程中是否必不可少 答案:D
auto_neuron_FinEval_neurons_cost_accounting_14,neuron,FinEval,cost_accounting,在以成本作为内部结算价格中，有一种方法使提供产品和劳务的部门将其工作的成绩和缺陷全部不折不扣转给了使用部门，而使用部门本,在以成本作为内部结算价格中，有一种方法使提供产品和劳务的部门将其工作的成绩和缺陷全部不折不扣转给了使用部门，而使用部门本,,1.0,在以成本作为内部结算价格中，有一种方法使提供产品和劳务的部门将其工作的成绩和缺陷全部不折不扣转给了使用部门，而使用部门本不应该对这些成绩和缺陷承担责任，请问这是哪一种方法____。 A. 实际成本法 | B. 标准成本法 | C. 标准成本加成法 | D. 变动成本加成法 答案:A
auto_neuron_FinEval_neurons_cost_accounting_15,neuron,FinEval,cost_accounting,一般说来，实际成本范围与理论成本范围____。,一般说来，实际成本范围与理论成本范围____。,,1.0,一般说来，实际成本范围与理论成本范围____。 A. 是有一定差别的 | B. 是相互一致的 | C. 是不相关的 | D. 是相互可以代替的 答案:A
auto_neuron_FinEval_neurons_cost_accounting_16,neuron,FinEval,cost_accounting,直接用于产品生产的燃料费用，在会计上应被归类于____。,直接用于产品生产的燃料费用，在会计上应被归类于____。,,1.0,直接用于产品生产的燃料费用，在会计上应被归类于____。 A. “制造费用”科目 | B. “管理费用”科目 | C. “财务费用”科目 | D. “生产成本”科目 答案:D
auto_neuron_FinEval_neurons_cost_accounting_17,neuron,FinEval,cost_accounting,在计算完工产品成本时不计算在产品成本的必备条件是____。,在计算完工产品成本时不计算在产品成本的必备条件是____。,,1.0,在计算完工产品成本时不计算在产品成本的必备条件是____。 A. 月末在产品数量比较少 | B. 月末在产品数量很少 | C. 月末在产品数量比较稳定 | D. 定额管理基础比较好 答案:B
auto_neuron_FinEval_neurons_cost_accounting_18,neuron,FinEval,cost_accounting,企业应承担的费用，如保险费、广告费等，应当由企业支付，这些费用属于____。,企业应承担的费用，如保险费、广告费等，应当由企业支付，这些费用属于____。,,1.0,企业应承担的费用，如保险费、广告费等，应当由企业支付，这些费用属于____。 A. 管理费用 | B. 销售费用 | C. 制造费用 | D. 财务费用 答案:B
auto_neuron_FinEval_neurons_cost_accounting_19,neuron,FinEval,cost_accounting,无论采用哪种计算方式，成本费用利润率都是产品销售利润或营业利润或利润总额对____。,无论采用哪种计算方式，成本费用利润率都是产品销售利润或营业利润或利润总额对____。,,1.0,无论采用哪种计算方式，成本费用利润率都是产品销售利润或营业利润或利润总额对____。 A. 成本的比率 | B. 成本费用的比率 | C. 费用的比率 | D. 产值的比率 答案:B
