id,ceval_subject,ceval_chinese_name,sub_concept,node_type,example_count,has_explanation,source_tier,confidence
ceval_seed.modern_chinese_history.038.天朝田亩制度,modern_chinese_history,近代史纲要,天朝田亩制度,regulation_or_standard,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.039.文化大革命,modern_chinese_history,近代史纲要,文化大革命,regulation_or_standard,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.040.统筹兼顾,modern_chinese_history,近代史纲要,统筹兼顾,concept,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.041.适当安排,modern_chinese_history,近代史纲要,适当安排,concept,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.042.中学为体,modern_chinese_history,近代史纲要,中学为体,formula_or_calculation,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.043.西学为用,modern_chinese_history,近代史纲要,西学为用,formula_or_calculation,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.044.自强,modern_chinese_history,近代史纲要,自强,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.045.求富,modern_chinese_history,近代史纲要,求富,formula_or_calculation,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.ideological_and_moral_cultivation.001.人生目的,ideological_and_moral_cultivation,思想道德修养与法律基础,人生目的,abstraction_or_regularity,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.ideological_and_moral_cultivation.002.人生态度,ideological_and_moral_cultivation,思想道德修养与法律基础,人生态度,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.ideological_and_moral_cultivation.003.爱国主义,ideological_and_moral_cultivation,思想道德修养与法律基础,爱国主义,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.ideological_and_moral_cultivation.004.集体主义,ideological_and_moral_cultivation,思想道德修养与法律基础,集体主义,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.ideological_and_moral_cultivation.005.人生价值,ideological_and_moral_cultivation,思想道德修养与法律基础,人生价值,abstraction_or_regularity,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.ideological_and_moral_cultivation.006.信仰,ideological_and_moral_cultivation,思想道德修养与法律基础,信仰,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.ideological_and_moral_cultivation.007.这是公民基本道德规范中,ideological_and_moral_cultivation,思想道德修养与法律基础,这是公民基本道德规范中,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.ideological_and_moral_cultivation.008.明礼诚信的要求,ideological_and_moral_cultivation,思想道德修养与法律基础,明礼诚信的要求,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.ideological_and_moral_cultivation.009.勤俭自强的要求,ideological_and_moral_cultivation,思想道德修养与法律基础,勤俭自强的要求,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.ideological_and_moral_cultivation.010.为人民服务,ideological_and_moral_cultivation,思想道德修养与法律基础,为人民服务,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.ideological_and_moral_cultivation.011.人生观,ideological_and_moral_cultivation,思想道德修养与法律基础,人生观,abstraction_or_regularity,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.ideological_and_moral_cultivation.012.理想信念,ideological_and_moral_cultivation,思想道德修养与法律基础,理想信念,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.ideological_and_moral_cultivation.013.人生理想,ideological_and_moral_cultivation,思想道德修养与法律基础,人生理想,concept,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.ideological_and_moral_cultivation.014.敬业奉献的要求,ideological_and_moral_cultivation,思想道德修养与法律基础,敬业奉献的要求,formula_or_calculation,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.ideological_and_moral_cultivation.015.各尽所能,ideological_and_moral_cultivation,思想道德修养与法律基础,各尽所能,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.ideological_and_moral_cultivation.016.国务院,ideological_and_moral_cultivation,思想道德修养与法律基础,国务院,concept,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.ideological_and_moral_cultivation.017.全国人民代表大会,ideological_and_moral_cultivation,思想道德修养与法律基础,全国人民代表大会,concept,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.ideological_and_moral_cultivation.018.处分四项权能,ideological_and_moral_cultivation,思想道德修养与法律基础,处分四项权能,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.ideological_and_moral_cultivation.019.人与人,ideological_and_moral_cultivation,思想道德修养与法律基础,人与人,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.ideological_and_moral_cultivation.020.人与社会,ideological_and_moral_cultivation,思想道德修养与法律基础,人与社会,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.ideological_and_moral_cultivation.021.应当在人行道内行走,ideological_and_moral_cultivation,思想道德修养与法律基础,应当在人行道内行走,regulation_or_standard,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.ideological_and_moral_cultivation.022.自强不息,ideological_and_moral_cultivation,思想道德修养与法律基础,自强不息,concept,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.ideological_and_moral_cultivation.023.性爱,ideological_and_moral_cultivation,思想道德修养与法律基础,性爱,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.ideological_and_moral_cultivation.024.的统一,ideological_and_moral_cultivation,思想道德修养与法律基础,的统一,regulation_or_standard,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.ideological_and_moral_cultivation.025.爱国情感,ideological_and_moral_cultivation,思想道德修养与法律基础,爱国情感,concept,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.ideological_and_moral_cultivation.026.爱国思想,ideological_and_moral_cultivation,思想道德修养与法律基础,爱国思想,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.ideological_and_moral_cultivation.027.情感,ideological_and_moral_cultivation,思想道德修养与法律基础,情感,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.ideological_and_moral_cultivation.028.意志,ideological_and_moral_cultivation,思想道德修养与法律基础,意志,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.ideological_and_moral_cultivation.029.社会关系,ideological_and_moral_cultivation,思想道德修养与法律基础,社会关系,abstraction_or_regularity,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.ideological_and_moral_cultivation.030.理想,ideological_and_moral_cultivation,思想道德修养与法律基础,理想,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.ideological_and_moral_cultivation.031.改革创新,ideological_and_moral_cultivation,思想道德修养与法律基础,改革创新,regulation_or_standard,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.ideological_and_moral_cultivation.032.爱国守法的要求,ideological_and_moral_cultivation,思想道德修养与法律基础,爱国守法的要求,formula_or_calculation,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.ideological_and_moral_cultivation.033.团结友善的要求,ideological_and_moral_cultivation,思想道德修养与法律基础,团结友善的要求,formula_or_calculation,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.ideological_and_moral_cultivation.034.以天下为己任,ideological_and_moral_cultivation,思想道德修养与法律基础,以天下为己任,formula_or_calculation,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.ideological_and_moral_cultivation.035.勤劳勇敢,ideological_and_moral_cultivation,思想道德修养与法律基础,勤劳勇敢,formula_or_calculation,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.ideological_and_moral_cultivation.036.社会主义荣辱观,ideological_and_moral_cultivation,思想道德修养与法律基础,社会主义荣辱观,formula_or_calculation,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.ideological_and_moral_cultivation.037.社会实践,ideological_and_moral_cultivation,思想道德修养与法律基础,社会实践,regulation_or_standard,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.ideological_and_moral_cultivation.038.应负刑事责任,ideological_and_moral_cultivation,思想道德修养与法律基础,应负刑事责任,regulation_or_standard,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.ideological_and_moral_cultivation.039.下列选项中,ideological_and_moral_cultivation,思想道德修养与法律基础,下列选项中,abstraction_or_regularity,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.ideological_and_moral_cultivation.040.生活理想,ideological_and_moral_cultivation,思想道德修养与法律基础,生活理想,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.ideological_and_moral_cultivation.041.职业理想,ideological_and_moral_cultivation,思想道德修养与法律基础,职业理想,formula_or_calculation,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.ideological_and_moral_cultivation.042.道德理想,ideological_and_moral_cultivation,思想道德修养与法律基础,道德理想,formula_or_calculation,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.ideological_and_moral_cultivation.043.德才兼备,ideological_and_moral_cultivation,思想道德修养与法律基础,德才兼备,regulation_or_standard,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
