card_id,ceval_subject,ceval_chinese_name,discipline,module,upper_concept,sub_concept,node_type,matched_question_count,definition_clue_count,regularity_clue_count,trap_clue_count,example_count,needs_authoritative_upgrade
ceval_card.modern_chinese_history.035.工人阶级,modern_chinese_history,近代史纲要,历史大类,历史,事件、制度与因果,工人阶级,formula_or_calculation,6,0,0,0,6,True
ceval_card.modern_chinese_history.036.中共十一届三中全会,modern_chinese_history,近代史纲要,历史大类,历史,事件、制度与因果,中共十一届三中全会,concept,5,0,0,0,5,True
ceval_card.modern_chinese_history.037.中共十一届六中全会,modern_chinese_history,近代史纲要,历史大类,历史,事件、制度与因果,中共十一届六中全会,concept,4,0,0,0,4,True
ceval_card.modern_chinese_history.038.天朝田亩制度,modern_chinese_history,近代史纲要,历史大类,历史,事件、制度与因果,天朝田亩制度,regulation_or_standard,4,0,0,0,4,True
ceval_card.modern_chinese_history.039.文化大革命,modern_chinese_history,近代史纲要,历史大类,历史,事件、制度与因果,文化大革命,regulation_or_standard,4,0,0,0,4,True
ceval_card.modern_chinese_history.040.统筹兼顾,modern_chinese_history,近代史纲要,历史大类,历史,事件、制度与因果,统筹兼顾,concept,3,1,0,0,3,True
ceval_card.modern_chinese_history.041.适当安排,modern_chinese_history,近代史纲要,历史大类,历史,事件、制度与因果,适当安排,concept,3,1,0,0,3,True
ceval_card.modern_chinese_history.042.中学为体,modern_chinese_history,近代史纲要,历史大类,历史,事件、制度与因果,中学为体,formula_or_calculation,2,1,0,0,2,True
ceval_card.modern_chinese_history.043.西学为用,modern_chinese_history,近代史纲要,历史大类,历史,事件、制度与因果,西学为用,formula_or_calculation,2,1,0,0,2,True
ceval_card.modern_chinese_history.044.自强,modern_chinese_history,近代史纲要,历史大类,历史,事件、制度与因果,自强,formula_or_calculation,5,0,0,0,5,True
ceval_card.modern_chinese_history.045.求富,modern_chinese_history,近代史纲要,历史大类,历史,事件、制度与因果,求富,formula_or_calculation,3,0,0,0,3,True
ceval_card.ideological_and_moral_cultivation.001.人生目的,ideological_and_moral_cultivation,思想道德修养与法律基础,法政大类,法律政治,制度、规范与公共治理,人生目的,abstraction_or_regularity,22,0,0,0,8,True
ceval_card.ideological_and_moral_cultivation.002.人生态度,ideological_and_moral_cultivation,思想道德修养与法律基础,法政大类,法律政治,制度、规范与公共治理,人生态度,concept,16,0,0,0,8,True
ceval_card.ideological_and_moral_cultivation.003.爱国主义,ideological_and_moral_cultivation,思想道德修养与法律基础,法政大类,法律政治,制度、规范与公共治理,爱国主义,concept,20,4,1,0,8,True
ceval_card.ideological_and_moral_cultivation.004.集体主义,ideological_and_moral_cultivation,思想道德修养与法律基础,法政大类,法律政治,制度、规范与公共治理,集体主义,formula_or_calculation,8,0,0,0,8,True
ceval_card.ideological_and_moral_cultivation.005.人生价值,ideological_and_moral_cultivation,思想道德修养与法律基础,法政大类,法律政治,制度、规范与公共治理,人生价值,abstraction_or_regularity,16,0,0,0,8,True
ceval_card.ideological_and_moral_cultivation.006.信仰,ideological_and_moral_cultivation,思想道德修养与法律基础,法政大类,法律政治,制度、规范与公共治理,信仰,formula_or_calculation,10,0,0,0,8,True
ceval_card.ideological_and_moral_cultivation.007.这是公民基本道德规范中,ideological_and_moral_cultivation,思想道德修养与法律基础,法政大类,法律政治,制度、规范与公共治理,这是公民基本道德规范中,formula_or_calculation,5,0,0,0,5,True
ceval_card.ideological_and_moral_cultivation.008.明礼诚信的要求,ideological_and_moral_cultivation,思想道德修养与法律基础,法政大类,法律政治,制度、规范与公共治理,明礼诚信的要求,formula_or_calculation,5,0,0,0,5,True
ceval_card.ideological_and_moral_cultivation.009.勤俭自强的要求,ideological_and_moral_cultivation,思想道德修养与法律基础,法政大类,法律政治,制度、规范与公共治理,勤俭自强的要求,formula_or_calculation,5,0,0,0,5,True
ceval_card.ideological_and_moral_cultivation.010.为人民服务,ideological_and_moral_cultivation,思想道德修养与法律基础,法政大类,法律政治,制度、规范与公共治理,为人民服务,formula_or_calculation,10,0,0,0,8,True
ceval_card.ideological_and_moral_cultivation.011.人生观,ideological_and_moral_cultivation,思想道德修养与法律基础,法政大类,法律政治,制度、规范与公共治理,人生观,abstraction_or_regularity,11,0,0,0,8,True
ceval_card.ideological_and_moral_cultivation.012.理想信念,ideological_and_moral_cultivation,思想道德修养与法律基础,法政大类,法律政治,制度、规范与公共治理,理想信念,concept,16,1,0,0,8,True
ceval_card.ideological_and_moral_cultivation.013.人生理想,ideological_and_moral_cultivation,思想道德修养与法律基础,法政大类,法律政治,制度、规范与公共治理,人生理想,concept,4,0,0,0,4,True
ceval_card.ideological_and_moral_cultivation.014.敬业奉献的要求,ideological_and_moral_cultivation,思想道德修养与法律基础,法政大类,法律政治,制度、规范与公共治理,敬业奉献的要求,formula_or_calculation,4,0,0,0,4,True
ceval_card.ideological_and_moral_cultivation.015.各尽所能,ideological_and_moral_cultivation,思想道德修养与法律基础,法政大类,法律政治,制度、规范与公共治理,各尽所能,concept,1,0,0,0,1,True
ceval_card.ideological_and_moral_cultivation.016.国务院,ideological_and_moral_cultivation,思想道德修养与法律基础,法政大类,法律政治,制度、规范与公共治理,国务院,concept,4,0,0,0,4,True
ceval_card.ideological_and_moral_cultivation.017.全国人民代表大会,ideological_and_moral_cultivation,思想道德修养与法律基础,法政大类,法律政治,制度、规范与公共治理,全国人民代表大会,concept,4,0,0,0,4,True
ceval_card.ideological_and_moral_cultivation.018.处分四项权能,ideological_and_moral_cultivation,思想道德修养与法律基础,法政大类,法律政治,制度、规范与公共治理,处分四项权能,concept,1,0,0,0,1,True
ceval_card.ideological_and_moral_cultivation.019.人与人,ideological_and_moral_cultivation,思想道德修养与法律基础,法政大类,法律政治,制度、规范与公共治理,人与人,concept,2,0,0,0,2,True
ceval_card.ideological_and_moral_cultivation.020.人与社会,ideological_and_moral_cultivation,思想道德修养与法律基础,法政大类,法律政治,制度、规范与公共治理,人与社会,concept,2,0,0,0,2,True
ceval_card.ideological_and_moral_cultivation.021.应当在人行道内行走,ideological_and_moral_cultivation,思想道德修养与法律基础,法政大类,法律政治,制度、规范与公共治理,应当在人行道内行走,regulation_or_standard,1,0,0,0,1,True
ceval_card.ideological_and_moral_cultivation.022.自强不息,ideological_and_moral_cultivation,思想道德修养与法律基础,法政大类,法律政治,制度、规范与公共治理,自强不息,concept,3,0,0,0,3,True
ceval_card.ideological_and_moral_cultivation.023.性爱,ideological_and_moral_cultivation,思想道德修养与法律基础,法政大类,法律政治,制度、规范与公共治理,性爱,concept,1,1,0,0,1,True
ceval_card.ideological_and_moral_cultivation.024.的统一,ideological_and_moral_cultivation,思想道德修养与法律基础,法政大类,法律政治,制度、规范与公共治理,的统一,regulation_or_standard,3,1,0,0,3,True
ceval_card.ideological_and_moral_cultivation.025.爱国情感,ideological_and_moral_cultivation,思想道德修养与法律基础,法政大类,法律政治,制度、规范与公共治理,爱国情感,concept,4,2,1,0,4,True
ceval_card.ideological_and_moral_cultivation.026.爱国思想,ideological_and_moral_cultivation,思想道德修养与法律基础,法政大类,法律政治,制度、规范与公共治理,爱国思想,concept,2,1,1,0,2,True
ceval_card.ideological_and_moral_cultivation.027.情感,ideological_and_moral_cultivation,思想道德修养与法律基础,法政大类,法律政治,制度、规范与公共治理,情感,concept,9,3,1,0,8,True
ceval_card.ideological_and_moral_cultivation.028.意志,ideological_and_moral_cultivation,思想道德修养与法律基础,法政大类,法律政治,制度、规范与公共治理,意志,concept,5,0,0,0,5,True
ceval_card.ideological_and_moral_cultivation.029.社会关系,ideological_and_moral_cultivation,思想道德修养与法律基础,法政大类,法律政治,制度、规范与公共治理,社会关系,abstraction_or_regularity,6,0,0,0,6,True
ceval_card.ideological_and_moral_cultivation.030.理想,ideological_and_moral_cultivation,思想道德修养与法律基础,法政大类,法律政治,制度、规范与公共治理,理想,formula_or_calculation,43,2,0,0,8,True
ceval_card.ideological_and_moral_cultivation.031.改革创新,ideological_and_moral_cultivation,思想道德修养与法律基础,法政大类,法律政治,制度、规范与公共治理,改革创新,regulation_or_standard,3,0,0,0,3,True
ceval_card.ideological_and_moral_cultivation.032.爱国守法的要求,ideological_and_moral_cultivation,思想道德修养与法律基础,法政大类,法律政治,制度、规范与公共治理,爱国守法的要求,formula_or_calculation,3,0,0,0,3,True
ceval_card.ideological_and_moral_cultivation.033.团结友善的要求,ideological_and_moral_cultivation,思想道德修养与法律基础,法政大类,法律政治,制度、规范与公共治理,团结友善的要求,formula_or_calculation,3,0,0,0,3,True
ceval_card.ideological_and_moral_cultivation.034.以天下为己任,ideological_and_moral_cultivation,思想道德修养与法律基础,法政大类,法律政治,制度、规范与公共治理,以天下为己任,formula_or_calculation,3,0,0,0,3,True
ceval_card.ideological_and_moral_cultivation.035.勤劳勇敢,ideological_and_moral_cultivation,思想道德修养与法律基础,法政大类,法律政治,制度、规范与公共治理,勤劳勇敢,formula_or_calculation,3,0,0,0,3,True
ceval_card.ideological_and_moral_cultivation.036.社会主义荣辱观,ideological_and_moral_cultivation,思想道德修养与法律基础,法政大类,法律政治,制度、规范与公共治理,社会主义荣辱观,formula_or_calculation,3,0,0,0,3,True
ceval_card.ideological_and_moral_cultivation.037.社会实践,ideological_and_moral_cultivation,思想道德修养与法律基础,法政大类,法律政治,制度、规范与公共治理,社会实践,regulation_or_standard,6,0,0,0,6,True
ceval_card.ideological_and_moral_cultivation.038.应负刑事责任,ideological_and_moral_cultivation,思想道德修养与法律基础,法政大类,法律政治,制度、规范与公共治理,应负刑事责任,regulation_or_standard,1,0,0,0,1,True
ceval_card.ideological_and_moral_cultivation.039.下列选项中,ideological_and_moral_cultivation,思想道德修养与法律基础,法政大类,法律政治,制度、规范与公共治理,下列选项中,abstraction_or_regularity,3,0,0,0,3,True
ceval_card.ideological_and_moral_cultivation.040.生活理想,ideological_and_moral_cultivation,思想道德修养与法律基础,法政大类,法律政治,制度、规范与公共治理,生活理想,formula_or_calculation,5,0,0,0,5,True
ceval_card.ideological_and_moral_cultivation.041.职业理想,ideological_and_moral_cultivation,思想道德修养与法律基础,法政大类,法律政治,制度、规范与公共治理,职业理想,formula_or_calculation,3,0,0,0,3,True
ceval_card.ideological_and_moral_cultivation.042.道德理想,ideological_and_moral_cultivation,思想道德修养与法律基础,法政大类,法律政治,制度、规范与公共治理,道德理想,formula_or_calculation,4,0,0,0,4,True
